group,dipole_total
data_28309,3.6742864
data_2831,4.0910234
data_28310,3.8352149
data_28311,3.0885718
data_28312,5.421866
data_28313,4.595618
data_28314,5.9666224
data_28315,5.9523063
data_28316,5.20588
data_28317,5.417197
data_28318,3.9345708
data_28319,3.8605287
data_2832,4.5135827
data_28320,3.6803505
data_28321,4.482817
data_28322,1.7912552
data_28323,3.7605708
data_28324,4.047053
data_28325,4.701967
data_28326,5.0324526
data_28327,3.7018867
data_28328,3.8966198
data_28329,4.3348475
data_2833,4.268804
data_28330,4.7376328
data_28331,4.006373
data_28332,2.4807713
data_28333,5.230644
data_28334,4.965624
data_28335,3.5711458
data_28336,3.760703
data_28337,2.860508
data_28338,5.342
data_28339,3.7400005
data_2834,2.7180018
data_28340,3.6156704
data_28341,3.216278
data_28342,4.6953783
data_28343,6.352703
data_28344,3.2095509
data_28345,3.2472167
data_28346,4.008097
data_28347,3.078235
data_28348,3.2591105
data_28349,6.459133
data_2835,3.8121727
data_28350,5.58228
data_28351,7.3470693
data_28352,5.6295877
data_28353,4.6884885
data_28354,6.29977
data_28355,4.9366775
data_28356,6.4877257
data_28357,5.8925695
data_28358,3.7642586
data_28359,4.3382926
data_2836,5.058536
data_28360,3.332688
data_28361,4.492713
data_28362,6.2010455
data_28363,6.0521884
data_28364,5.6086617
data_28365,7.8148565
data_28366,4.4484987
data_28367,4.28479
data_28368,6.0648584
data_28369,5.4319077
data_2837,0.55866194
data_28370,5.7551
data_28371,4.8101435
data_28372,4.4957623
data_28373,3.1978252
data_28374,3.279063
data_28375,2.1864667
data_28376,4.574644
data_28377,6.2762284
data_28378,5.660251
data_28379,5.30383
data_2838,0.4462891
data_28380,7.4083567
data_28381,5.5488005
data_28382,4.8203497
data_28383,6.711773
data_28384,6.2746477
data_28385,5.1927958
data_28386,6.095182
data_28387,6.886329
data_28388,6.8545966
data_28389,4.069246
data_2839,4.819219
data_28390,3.805478
data_28391,4.925631
data_28392,4.019852
data_28393,3.0868046
data_28394,3.3543947
data_28395,3.36347
data_28396,3.9816654
data_28397,2.8602538
data_28398,4.4093227
data_28399,2.964681
data_284,1.706974
data_2840,2.3586812
data_28400,5.5320315
data_28401,2.7307198
data_28402,3.7338204
data_28403,1.4444672
data_28404,1.175884
data_28405,2.0808203
data_28406,2.6727693
data_28407,7.316369
data_28408,1.6731441
data_28409,0.96194434
data_2841,1.6042215
data_28410,1.8137773
data_28411,1.0149024
data_28412,2.54774
data_28413,2.3536587
data_28414,2.3089926
data_28415,1.7895775
data_28416,0.72208345
data_28417,5.087807
data_28418,2.6941068
data_28419,2.8910027
data_2842,0.5799256
data_28420,3.4856584
data_28421,1.253902
data_28422,4.470783
data_28423,1.91489
data_28424,1.1522589
data_28425,1.1832986
data_28427,1.6491584
data_28429,3.2007658
data_2843,0.8321323
data_28430,2.2348826
data_28431,1.875481
data_28432,1.501283
data_28433,2.1904233
data_28434,6.743134
data_28435,1.6461036
data_28436,1.3359903
data_28437,2.0475268
data_28438,2.425709
data_28439,1.1241065
data_2844,5.0696273
data_28440,1.7789625
data_28441,4.162255
data_28442,2.4116538
data_28443,2.1984866
data_28444,3.932451
data_28445,1.8440897
data_28446,0.14552411
data_28447,0.13527091
data_28448,1.759198
data_28449,4.1621265
data_2845,4.4637623
data_28450,5.899589
data_28451,2.836883
data_28452,4.637874
data_28453,2.1106591
data_28454,3.670424
data_28455,5.5495663
data_28456,3.646034
data_28457,5.611206
data_28458,2.5586987
data_28459,2.7015414
data_2846,2.5851357
data_28460,2.1940463
data_28461,4.7250338
data_28464,2.5357966
data_28465,4.3052564
data_28466,3.0969117
data_28467,1.783975
data_28468,2.886288
data_2847,1.0518575
data_28470,0.06651432
data_28471,2.5184793
data_28472,3.5874639
data_28473,1.6477616
data_28474,1.5854036
data_28475,3.6351297
data_28476,1.3060687
data_28477,8.157965
data_28478,3.1778617
data_28479,0.9192811
data_2848,4.021539
data_28480,2.2544866
data_28481,2.0278435
data_28482,2.3208797
data_28483,3.4148161
data_28485,4.0196314
data_28486,3.0148456
data_28487,3.7914622
data_28489,1.6129872
data_2849,4.281398
data_28490,7.3546386
data_28491,1.9904794
data_28492,1.1479205
data_28493,2.0960987
data_28494,2.2380962
data_28495,5.1892385
data_28496,1.6401019
data_28497,4.3714366
data_28498,1.703504
data_28499,1.868913
data_285,6.73938
data_2850,1.0356455
data_28500,3.3298373
data_28501,2.6123877
data_28502,1.747353
data_28503,2.2740123
data_28504,0.9286
data_28505,2.4514213
data_28506,3.3113608
data_28507,2.8983808
data_28508,1.5455196
data_28509,2.81949
data_2851,3.6581004
data_28510,2.6851072
data_28511,1.1720035
data_28512,3.500834
data_28513,4.9892135
data_28514,3.7354357
data_28515,6.1060686
data_28516,3.042459
data_28517,2.1036913
data_28518,2.8909686
data_28519,1.4328332
data_2852,3.9135156
data_28520,1.3320125
data_28521,3.911525
data_28522,4.4509106
data_28523,2.3226404
data_28524,4.383946
data_28525,4.2217026
data_28526,3.209747
data_28527,1.2351074
data_28528,1.9090205
data_28529,6.5658693
data_2853,2.826948
data_28530,2.6880984
data_28531,2.2720733
data_28532,2.0468655
data_28533,3.2655404
data_28534,1.7338794
data_28535,2.7438982
data_28536,1.6843281
data_28537,2.2779422
data_28538,3.1916232
data_28539,4.1181464
data_2854,3.2333922
data_28540,3.7774491
data_28541,4.6429687
data_28542,8.526437
data_28543,1.8951643
data_28544,2.038519
data_28545,2.4925284
data_28546,3.7803323
data_28547,2.3942285
data_28548,1.9378626
data_28549,2.0129516
data_2855,3.3985133
data_28550,5.5087733
data_28551,1.6666024
data_28552,3.647527
data_28553,2.1504676
data_28554,3.6889703
data_28555,2.6765132
data_28556,3.5361435
data_28557,2.346176
data_28558,2.1598864
data_28559,2.997433
data_2856,4.7770233
data_28560,3.0993614
data_28561,3.015152
data_28562,1.3445544
data_28563,2.9870176
data_28564,8.533069
data_28565,1.1661651
data_28566,6.890062
data_28567,4.4396424
data_28568,1.6286337
data_28569,2.594699
data_2857,2.9634528
data_28571,6.0588827
data_28572,0.93078125
data_28573,2.439525
data_28574,2.6648526
data_28575,4.82868
data_28576,2.9171333
data_28577,3.1277468
data_28578,7.303907
data_28579,1.0314999
data_2858,5.214456
data_28580,1.5516949
data_28581,5.450442
data_28582,1.5154762
data_28583,3.1402287
data_28584,5.2523317
data_28585,4.0600257
data_28586,2.9441159
data_28587,2.5627375
data_28588,3.3097982
data_28589,3.3692005
data_2859,4.124742
data_28590,2.9929109
data_28591,3.3693848
data_28592,6.8748074
data_28593,2.9339223
data_28594,2.1644342
data_28595,2.250641
data_28596,2.1986303
data_28597,1.880064
data_28598,2.7921221
data_28599,1.6087095
data_286,3.038249
data_2860,3.648626
data_28600,1.538316
data_28601,1.8107884
data_28602,3.0209122
data_28603,2.4311562
data_28604,1.6462806
data_28605,1.2764188
data_28606,2.0903785
data_28607,4.0473723
data_28608,4.231537
data_28609,3.8125474
data_2861,2.9636333
data_28610,2.8530126
data_28611,1.2124738
data_28612,2.6978474
data_28613,2.0260663
data_28614,0.93923336
data_28615,4.6936116
data_28616,3.535153
data_28617,4.1973095
data_28618,2.885554
data_28619,2.7016582
data_2862,4.4810214
data_28620,1.6473554
data_28621,3.126625
data_28622,1.1595768
data_28623,1.5535632
data_28624,2.694929
data_28626,4.1404505
data_28627,2.7380865
data_28628,3.090068
data_28629,5.411704
data_2863,4.062363
data_28630,3.4761097
data_28631,3.0417044
data_28633,3.0065444
data_28634,5.085044
data_28635,1.0316103
data_28636,5.28278
data_28637,2.6461427
data_28638,1.481925
data_28639,2.101496
data_2864,3.7869458
data_28640,4.3348427
data_28641,6.482727
data_28642,4.967292
data_28643,3.2199056
data_28644,1.9715664
data_28645,2.1854687
data_28646,4.676678
data_28647,3.423957
data_28648,2.9626143
data_28649,1.0423008
data_2865,4.071826
data_28650,0.88214964
data_28651,2.7980433
data_28652,3.5551314
data_28653,3.118163
data_28654,6.2097807
data_28655,3.9524758
data_28656,1.1478394
data_28657,4.7354074
data_28658,2.473115
data_28659,2.280966
data_2866,1.8730519
data_28660,3.0527093
data_28661,3.3773792
data_28662,3.8883162
data_28663,3.8480105
data_28664,1.9779658
data_28665,3.8431625
data_28666,2.1558557
data_28667,2.4779356
data_28668,4.2306886
data_28669,3.3267126
data_2867,2.8404078
data_28670,2.0411832
data_28671,3.2789617
data_28672,1.2288098
data_28673,2.4002573
data_28674,2.6460342
data_28675,3.1130028
data_28676,5.1779838
data_28677,1.5216986
data_28678,3.564439
data_28679,3.044278
data_2868,4.9401875
data_28680,3.2214725
data_28681,2.1813703
data_28682,2.128022
data_28683,1.9568074
data_28684,1.9878227
data_28685,0.9785853
data_28686,3.9163053
data_28687,1.6793207
data_28688,4.222549
data_28689,0.9453919
data_2869,3.9104974
data_28690,3.201905
data_28691,6.494522
data_28692,1.6873207
data_28693,1.426349
data_28694,2.7341974
data_28695,1.9479555
data_28696,1.3407936
data_28697,4.1273746
data_28698,3.867656
data_28699,2.005389
data_287,2.247892
data_2870,5.053101
data_28700,1.4218729
data_28701,1.3267444
data_28702,5.2614794
data_28703,5.443012
data_28704,5.243864
data_28705,1.4341267
data_28706,5.1589737
data_28707,0.73888916
data_28708,1.2781597
data_28709,3.780528
data_2871,6.0605297
data_28710,4.466705
data_28711,4.9049435
data_28712,1.440796
data_28713,2.8852782
data_28714,2.72544
data_28715,2.2682796
data_28716,2.2439559
data_28717,3.5433195
data_28718,2.482657
data_28719,1.3137215
data_2872,4.453762
data_28720,3.3168252
data_28721,4.7534113
data_28722,5.3890653
data_28723,5.053382
data_28724,5.365517
data_28725,0.76238567
data_28726,2.1141615
data_28727,3.7393315
data_28728,1.8669124
data_28729,1.8900111
data_2873,4.094687
data_28730,4.406028
data_28731,0.9783948
data_28732,2.4105942
data_28733,4.85073
data_28734,4.4398937
data_28735,3.1478434
data_28736,1.9286045
data_28737,2.8602297
data_28738,1.4418104
data_28739,1.6091928
data_2874,2.5554593
data_28740,1.8401244
data_28741,2.3434877
data_28742,1.8873422
data_28743,4.359777
data_28744,1.6151986
data_28745,2.520812
data_28746,0.7784499
data_28747,3.9347003
data_28748,2.021409
data_28749,1.8217394
data_2875,1.8744522
data_28750,2.0513034
data_28751,2.917833
data_28752,4.248438
data_28753,2.139449
data_28754,3.6542418
data_28755,2.2972274
data_28756,3.5941913
data_28757,2.7089827
data_28758,2.612342
data_28759,1.2095256
data_2876,3.8381305
data_28760,3.2688346
data_28761,3.9636054
data_28762,3.0705094
data_28763,2.4821997
data_28764,2.178591
data_28765,3.0298395
data_28766,0.67192715
data_28767,4.9338274
data_28768,2.9956315
data_28769,2.1807044
data_2877,3.7420244
data_28770,2.4780345
data_28771,7.985867
data_28772,2.602566
data_28773,1.3381073
data_28774,4.2090693
data_28775,1.7922556
data_28776,3.19814
data_28777,0.855727
data_28778,3.9251006
data_28779,1.7462033
data_2878,3.1235254
data_28780,1.5332441
data_28781,2.7619193
data_28782,1.7019135
data_28783,4.053189
data_28784,2.0825717
data_28785,2.3420663
data_28786,1.7154703
data_28787,4.4217353
data_28788,4.9585443
data_28789,0.94847316
data_2879,3.8830252
data_28790,1.7182553
data_28791,1.9088776
data_28792,1.7738317
data_28793,2.4673839
data_28794,2.0894897
data_28795,2.3903499
data_28796,4.513065
data_28797,2.5729697
data_28798,3.6500423
data_28799,3.1671877
data_288,2.8957624
data_2880,5.1491156
data_28800,2.011419
data_28801,1.924665
data_28802,2.9288905
data_28803,1.7499759
data_28804,2.641332
data_28805,1.6988955
data_28806,1.890639
data_28807,2.3922422
data_28808,2.4648206
data_28809,1.0556344
data_2881,5.885031
data_28810,3.1887987
data_28811,1.7353591
data_28812,3.7470574
data_28813,3.7044742
data_28814,3.210419
data_28815,1.7852321
data_28816,6.1352267
data_28817,6.1645546
data_28818,5.0155134
data_28819,2.8664446
data_2882,5.329154
data_28820,3.14843
data_28821,3.9796133
data_28822,3.5145693
data_28823,3.4557095
data_28824,4.469429
data_28825,2.8895361
data_28826,5.2861404
data_28829,2.559463
data_2883,1.3942903
data_28830,3.5603855
data_28831,2.1631467
data_28832,8.136887
data_28833,3.7819066
data_28834,3.0452864
data_28835,4.05172
data_28836,2.4210005
data_28837,3.8902242
data_28838,2.438334
data_28839,6.2645617
data_2884,4.4035273
data_28840,5.747749
data_28841,5.383434
data_28842,4.4562006
data_28843,2.4611564
data_28844,3.9409053
data_28845,3.4804456
data_28846,3.4112186
data_28847,5.301725
data_28848,2.7808468
data_28849,3.5478184
data_2885,4.3360395
data_28850,2.609628
data_28851,2.664407
data_28852,2.7788827
data_28853,5.045876
data_28854,4.117576
data_28855,2.595237
data_28856,1.9930806
data_28857,3.1097202
data_28858,3.3263757
data_28859,1.3347037
data_2886,3.424483
data_28860,2.8283236
data_28861,2.8309596
data_28862,2.6161804
data_28863,2.841578
data_28864,5.9592166
data_28865,5.3964953
data_28866,2.8737886
data_28867,1.8800296
data_28868,3.8633409
data_28869,1.8888196
data_2887,3.989137
data_28870,3.899826
data_28871,3.444738
data_28872,4.9239125
data_28873,4.26247
data_28874,2.1683736
data_28875,2.1293292
data_28876,5.377281
data_28877,2.5822651
data_28878,1.6699948
data_28879,3.4732976
data_2888,4.6036234
data_28880,1.4368862
data_28881,3.4497676
data_28882,3.4272697
data_28883,1.747215
data_28884,3.277707
data_28885,4.536043
data_28886,1.9733148
data_28887,3.5570214
data_28888,2.979122
data_28889,1.8975834
data_2889,4.790609
data_28890,0.66060185
data_28891,3.2183092
data_28892,1.5162382
data_28893,3.8864093
data_28894,4.7596064
data_28895,4.636356
data_28896,1.6847048
data_28897,2.2526026
data_28898,4.005485
data_28899,2.7435958
data_289,3.7617319
data_2890,2.8270738
data_28900,4.9112935
data_28901,5.197086
data_28902,0.7737015
data_28903,4.454407
data_28904,5.897246
data_28905,2.7382364
data_28906,4.273585
data_28907,3.224574
data_28908,4.242467
data_28909,0.88706934
data_2891,6.1841583
data_28910,1.1986492
data_28911,1.8448675
data_28912,4.284644
data_28913,4.393398
data_28914,4.086538
data_28915,1.7780157
data_28916,2.1069844
data_28917,1.7717594
data_28918,4.096678
data_28919,2.400327
data_2892,3.7043853
data_28920,2.7550297
data_28921,1.5596313
data_28922,1.5173925
data_28923,6.234526
data_28924,4.0879836
data_28925,3.3258197
data_28926,2.045998
data_28927,4.607248
data_28928,2.8761704
data_28929,2.650589
data_2893,6.000534
data_28930,3.6124063
data_28931,1.1326845
data_28932,4.8126774
data_28933,3.0319974
data_28934,3.7995436
data_28935,3.900938
data_28936,0.97274166
data_28937,3.8093784
data_28938,3.8076499
data_28939,2.0660808
data_2894,5.7845364
data_28940,2.026015
data_28941,3.5053258
data_28942,2.1517372
data_28943,3.9249086
data_28944,3.3958592
data_28945,3.9618113
data_28946,1.9958555
data_28947,4.858102
data_28948,1.7261033
data_28949,1.6968278
data_2895,4.3120666
data_28950,3.8971686
data_28951,4.539028
data_28952,4.88682
data_28953,3.3689578
data_28954,0.6740986
data_28955,0.97693306
data_28956,0.98711604
data_28957,4.9867396
data_28958,3.8815477
data_28959,4.0686755
data_2896,4.2395864
data_28960,0.0011163531
data_28961,1.8425782
data_28962,2.4949896
data_28963,5.5490966
data_28964,6.3853545
data_28965,4.0793853
data_28966,1.083189
data_28967,1.5516825
data_28968,2.8854814
data_28969,2.492149
data_2897,4.4358497
data_28970,2.516193
data_28971,2.8908665
data_28972,1.345305
data_28973,3.416814
data_28974,2.7772477
data_28975,1.456049
data_28976,2.3824573
data_28977,1.7713251
data_28978,2.7573714
data_28979,2.492395
data_2898,6.6331077
data_28980,4.1210694
data_28981,3.3759801
data_28982,3.3643177
data_28983,3.2350287
data_28984,3.644119
data_28985,4.247767
data_28986,3.367683
data_28987,4.620864
data_28988,3.2802374
data_28989,5.136334
data_2899,1.2288812
data_28990,5.102958
data_28991,3.1991658
data_28992,3.7357512
data_28993,2.1517832
data_28994,2.152237
data_28995,2.8982
data_28996,6.7342577
data_28997,4.1614594
data_28998,2.997786
data_28999,3.210166
data_29,6.970389
data_290,2.9925573
data_2900,2.5816352
data_29000,2.1224327
data_29001,4.0089493
data_29002,6.089753
data_29003,4.481107
data_29004,3.8300138
data_29005,3.4301336
data_29006,3.8720634
data_29007,1.5908172
data_29008,4.2330604
data_29009,5.6629853
data_2901,5.692344
data_29010,1.6681325
data_29011,1.5891037
data_29012,2.416637
data_29013,1.0291796
data_29014,4.4070654
data_29015,3.4168487
data_29016,3.335222
data_29017,1.6963166
data_29018,1.8224115
data_29019,3.0492506
data_2902,3.3598802
data_29020,6.5672607
data_29021,0.47496763
data_29022,0.6901378
data_29023,1.5207992
data_29024,1.9036049
data_29025,6.351175
data_29026,3.1908593
data_29027,3.089322
data_29028,3.5099363
data_29029,6.5562754
data_2903,3.6780279
data_29030,1.386002
data_29031,2.733887
data_29032,4.702374
data_29033,4.2101994
data_29034,6.1067934
data_29035,1.4863786
data_29036,2.735225
data_29037,5.678749
data_29038,6.957282
data_29039,5.87546
data_2904,3.8173962
data_29040,5.6086345
data_29041,6.996362
data_29042,6.0817246
data_29043,2.6555057
data_29044,5.1934223
data_29045,6.2956514
data_29046,6.140773
data_29047,3.6468902
data_29048,4.19777
data_29049,4.8509865
data_2905,3.9372523
data_29050,5.489949
data_29051,2.6630445
data_29052,4.713667
data_29053,3.7006733
data_29054,5.6355076
data_29055,2.710076
data_29056,2.087079
data_29057,4.043439
data_29058,1.2403526
data_29059,1.957407
data_2906,3.4421399
data_29060,4.4069524
data_29061,1.3673866
data_29062,4.868333
data_29063,5.4211125
data_29064,4.3339453
data_29065,3.2206264
data_29066,5.414944
data_29067,2.6138177
data_29068,4.4265924
data_29069,3.2444234
data_2907,3.1660643
data_29070,3.017679
data_29071,2.282081
data_29072,3.2218752
data_29073,2.763947
data_29074,0.38495356
data_29075,3.106363
data_29076,4.3291144
data_29077,3.4780593
data_29078,5.5613317
data_29079,4.0654035
data_2908,3.2125955
data_29080,9.670151
data_29081,3.351973
data_29082,1.8783538
data_29083,4.9629717
data_29084,4.1977043
data_29085,3.3718987
data_29086,4.741194
data_29087,2.0356054
data_29088,5.931074
data_29089,3.063934
data_2909,3.7198446
data_29090,1.8850286
data_29091,4.1695967
data_29092,1.7896934
data_29093,4.309557
data_29094,3.4820511
data_29095,3.091214
data_29096,2.169208
data_29097,4.0200195
data_29098,3.7867334
data_29099,0.58983153
data_291,0.62614334
data_2910,5.3469925
data_29100,3.1742337
data_29101,1.027688
data_29102,3.2660336
data_29103,1.5255246
data_29104,2.6451173
data_29105,6.316712
data_29106,2.5175052
data_29107,2.5200918
data_29108,5.018156
data_29109,5.690245
